shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
99111:99913,12346,47.451042,-122.299583,65462.3
99111:99913,12347,47.450901,-122.299431,65526.0
99111:99913,12348,47.450722,-122.299232,65607.8
99111:99913,12349,47.450611,-122.299080,65663.1
99111:99913,12350,47.450508,-122.298927,65716.4
99111:99913,12351,47.450413,-122.298790,65764.9
99111:99913,12352,47.450268,-122.298561,65842.4
99111:99913,12353,47.449982,-122.298126,65992.3
99111:99913,12354,47.449852,-122.297905,66064.6
99111:99913,12355,47.449749,-122.297768,66115.3
99111:99913,12356,47.449696,-122.297699,66141.0
99111:99913,12357,47.449638,-122.297630,66168.2
99111:99913,12358,47.449566,-122.297546,66201.7
99111:99913,12359,47.449467,-122.297455,66244.3
99111:99913,12360,47.449368,-122.297356,66287.9
99111:99913,12361,47.449276,-122.297302,66324.0
99111:99913,12362,47.449200,-122.297264,66353.3
99111:99913,12363,47.449104,-122.297211,66390.7
99111:99913,12364,47.449009,-122.297165,66427.2
99111:99913,12365,47.448906,-122.297127,66465.9
99111:99913,12366,47.448822,-122.297096,66497.5
99111:99913,12367,47.448715,-122.297089,66536.6
99111:99913,12368,47.448582,-122.297073,66585.2
99111:99913,12369,47.448383,-122.297073,66657.8
99111:99913,12370,47.447983,-122.297073,66803.7
99111:99913,12371,47.447468,-122.297058,66991.6
99111:99913,12372,47.447285,-122.297058,67058.4
99111:99913,12373,47.446728,-122.297043,67261.6
99111:99913,12374,47.446480,-122.297028,67352.1
99111:99913,12375,47.446205,-122.297020,67452.4
99111:99913,12376,47.444981,-122.296936,67899.4
99111:99913,12377,47.444252,-122.296883,68165.6
99111:99913,12378,47.443436,-122.296822,68463.7
99111:99913,12379,47.440144,-122.296692,69664.9
99111:99913,12380,47.439594,-122.296677,69865.6
99111:99913,12381,47.439205,-122.296677,70007.5
99111:99913,12382,47.438877,-122.296715,70127.5
99111:99913,12383,47.438469,-122.296783,70277.2
99111:99913,12384,47.438095,-122.296883,70415.9
99111:99913,12385,47.437489,-122.297112,70644.1
99111:99913,12386,47.436974,-122.297302,70837.7
99111:99913,12387,47.436668,-122.297409,70952.5
99111:99913,12388,47.436398,-122.297478,71052.4
99111:99913,12389,47.436180,-122.297523,71132.7
99111:99913,12390,47.434311,-122.297806,71818.0
99111:99913,12391,47.433887,-122.297867,71973.4
99111:99913,12392,47.433491,-122.297905,72118.2
99111:99913,12393,47.432766,-122.297974,72383.2
99111:99913,12394,47.432201,-122.297989,72589.3
99111:99913,12395,47.431675,-122.297974,72781.2
99111:99913,12396,47.430786,-122.297943,73105.6
99111:99913,12397,47.429386,-122.297867,73616.6
99111:99913,12398,47.426266,-122.297668,74755.7
99111:99913,12399,47.425873,-122.297668,74899.1
99111:99913,12400,47.425373,-122.297684,75081.5
99111:99913,12401,47.425102,-122.297709,75180.5
99111:99913,12402,47.424955,-122.297725,75234.3
99111:99913,12403,47.424621,-122.297753,75356.2
99111:99913,12404,47.424191,-122.297793,75513.6
99111:99913,12405,47.423981,-122.297801,75590.1
99111:99913,12406,47.423161,-122.297876,75889.7
99111:99913,12407,47.422143,-122.297859,76261.1
99121:99904,18603,47.579186,-122.311317,0.0
99121:99904,18604,47.579582,-122.310020,355.1
99121:99904,18605,47.579643,-122.309814,408.4
99121:99904,18606,47.579697,-122.309608,462.5
99121:99904,18607,47.579735,-122.309418,510.6
99121:99904,18608,47.579773,-122.309212,565.5
99121:99904,18609,47.579800,-122.309021,613.5
99121:99904,18610,47.579830,-122.308807,668.5
99121:99904,18611,47.579845,-122.308571,723.4
99121:99904,18612,47.579857,-122.308357,778.4
99121:99904,18613,47.579861,-122.308136,833.3
99121:99904,18614,47.579857,-122.307915,888.2
99121:99904,18615,47.579838,-122.307716,936.2
99121:99904,18616,47.579819,-122.307495,991.2
99121:99904,18617,47.579800,-122.307304,1039.2
99121:99904,18618,47.579773,-122.307083,1094.2
99121:99904,18619,47.579735,-122.306908,1142.2
99121:99904,18620,47.579685,-122.306686,1197.1
99121:99904,18621,47.579620,-122.306427,1265.3
99121:99904,18622,47.579529,-122.306145,1345.3
99121:99904,18623,47.578587,-122.303329,2118.6
99121:99904,18624,47.578503,-122.303070,2189.9
99121:99904,18625,47.578434,-122.302834,2251.5
99121:99904,18626,47.578339,-122.302429,2358.3
99121:99904,18627,47.578243,-122.302017,2467.2
99121:99904,18628,47.578190,-122.301659,2554.6
99121:99904,18629,47.577999,-122.300156,2935.1
99121:99904,18630,47.577927,-122.299629,3066.2
99121:99904,18631,47.577896,-122.299446,3113.3
99121:99904,18632,47.577873,-122.299324,3144.5
99121:99904,18633,47.577835,-122.299202,3176.8
99121:99904,18634,47.577805,-122.299095,3208.0
99121:99904,18635,47.577763,-122.298981,3236.7
99121:99904,18636,47.577717,-122.298874,3268.9
99121:99904,18637,47.577656,-122.298767,3305.8
99121:99904,18638,47.577599,-122.298653,3338.0
99121:99904,18639,47.577526,-122.298546,3374.8
99121:99904,18640,47.577461,-122.298462,3407.0
99121:99904,18641,47.577381,-122.298370,3443.8
99121:99904,18642,47.577301,-122.298302,3476.1
99121:99904,18643,47.577210,-122.298218,3516.0
99121:99904,18644,47.576466,-122.297661,3821.6
99121:99904,18645,47.575829,-122.297165,4083.3
99121:99904,18646,47.575645,-122.297058,4156.5
99121:99904,18647,47.575451,-122.296959,4229.9
99121:99904,18648,47.575344,-122.296921,4269.4
99121:99904,18649,47.575226,-122.296890,4314.5
99121:99904,18650,47.575100,-122.296867,4359.6
99121:99904,18651,47.574982,-122.296852,4404.7
99121:99904,18652,47.574825,-122.296852,4460.9
99121:99904,18653,47.573299,-122.296883,5018.8
99121:99904,18654,47.570610,-122.296921,5999.6
99121:99904,18655,47.568474,-122.296906,6777.8
99121:99904,18656,47.568180,-122.296906,6886.3
99121:99904,18657,47.567291,-122.296959,7207.1
99121:99904,18658,47.567120,-122.296974,7271.5
99121:99904,18659,47.566944,-122.296959,7336.1
99121:99904,18660,47.566765,-122.296951,7400.6
99121:99904,18661,47.566601,-122.296906,7465.2
99121:99904,18662,47.566421,-122.296867,7529.8
99121:99904,18663,47.566265,-122.296814,7587.3
99121:99904,18664,47.566116,-122.296745,7644.7
99121:99904,18665,47.565964,-122.296661,7702.2
99121:99904,18666,47.565811,-122.296577,7763.7
99121:99904,18667,47.559360,-122.292496,10322.8
99121:99904,18668,47.559048,-122.292305,10445.0
99121:99904,18669,47.556816,-122.290886,11332.0
99121:99904,18670,47.555954,-122.290367,11673.4
99121:99904,18671,47.555649,-122.290184,11789.5
99121:99904,18672,47.555447,-122.290092,11870.3
99121:99904,18673,47.554375,-122.289612,12277.6
99121:99904,18674,47.553963,-122.289421,12434.0
99121:99904,18675,47.551331,-122.288155,13444.5
99121:99904,18676,47.549553,-122.287292,14128.3
99121:99904,18677,47.546642,-122.285896,15245.1
99121:99904,18678,47.545429,-122.285286,15711.7
99121:99904,18679,47.540833,-122.283066,17475.4
99121:99904,18680,47.537556,-122.281372,18740.2
99121:99904,18681,47.537102,-122.281143,18914.6
99121:99904,18682,47.536839,-122.281021,19017.6
99121:99904,18683,47.536644,-122.280952,19089.0
99121:99904,18684,47.536453,-122.280899,19160.5
99121:99904,18685,47.536259,-122.280853,19232.0
99121:99904,18686,47.536068,-122.280830,19303.4
99121:99904,18687,47.535900,-122.280815,19363.3
99121:99904,18688,47.535732,-122.280800,19424.8
99121:99904,18689,47.529778,-122.280693,21596.5
99121:99904,18690,47.529449,-122.280663,21715.3
99121:99904,18691,47.529140,-122.280624,21829.1
99121:99904,18692,47.528957,-122.280571,21899.1
99121:99904,18693,47.528767,-122.280518,21969.1
99121:99904,18694,47.528557,-122.280434,22047.9
99121:99904,18695,47.528370,-122.280365,22117.8
99121:99904,18696,47.525982,-122.279152,23040.5
99121:99904,18697,47.525787,-122.279053,23115.0
99121:99904,18698,47.525635,-122.278999,23172.8
99121:99904,18699,47.525475,-122.278946,23230.6
99121:99904,18700,47.525322,-122.278900,23288.3
99121:99904,18701,47.525166,-122.278877,23346.1
99121:99904,18702,47.524971,-122.278862,23418.3
99121:99904,18703,47.524769,-122.278862,23490.6
99121:99904,18704,47.524571,-122.278877,23562.8
99121:99904,18705,47.524372,-122.278900,23635.1
99121:99904,18706,47.524166,-122.278961,23711.2
99121:99904,18707,47.523292,-122.279221,24036.8
99121:99904,18708,47.522514,-122.279419,24327.5
99121:99904,18709,47.522251,-122.279488,24422.6
99121:99904,18710,47.521679,-122.279640,24635.1
99121:99904,18711,47.520859,-122.279861,24939.7
99121:99904,18712,47.520641,-122.279915,25020.1
99121:99904,18713,47.520348,-122.279968,25127.9
99121:99904,18714,47.520027,-122.279999,25244.7
99121:99904,18715,47.519852,-122.279999,25307.5
99121:99904,18716,47.519688,-122.279999,25370.4
99121:99904,18717,47.519486,-122.279968,25442.3
99121:99904,18718,47.519314,-122.279953,25505.2
99121:99904,18719,47.519020,-122.279884,25612.9
99121:99904,18720,47.518547,-122.279747,25790.4
99121:99904,18721,47.517834,-122.279549,26054.5
99121:99904,18722,47.517231,-122.279396,26275.5
99121:99904,18723,47.516693,-122.279274,26476.3
99121:99904,18724,47.515656,-122.279068,26856.5
99121:99904,18725,47.515411,-122.279022,26946.6
99121:99904,18726,47.514549,-122.278931,27262.1
99121:99904,18727,47.513725,-122.278877,27562.5
99121:99904,18728,47.513424,-122.278847,27674.3
99121:99904,18729,47.512222,-122.278671,28113.3
99121:99904,18730,47.510654,-122.278481,28689.5
99121:99904,18731,47.510334,-122.278450,28806.0
99121:99904,18732,47.510006,-122.278435,28923.3
99121:99904,18733,47.509323,-122.278427,29174.9
99121:99904,18734,47.509174,-122.278427,29227.8
99121:99904,18735,47.509060,-122.278435,29270.5
99121:99904,18736,47.508926,-122.278481,29319.8
99121:99904,18737,47.508781,-122.278519,29374.5
99121:99904,18738,47.508633,-122.278587,29429.2
99121:99904,18739,47.508511,-122.278671,29478.4
99121:99904,18740,47.508362,-122.278778,29538.6
99121:99904,18741,47.508236,-122.278893,29593.3
99121:99904,18742,47.508102,-122.279037,29653.5
99121:99904,18743,47.507988,-122.279175,29708.2
99121:99904,18744,47.507877,-122.279350,29768.3
99121:99904,18745,47.507778,-122.279533,29823.1
99121:99904,18746,47.507679,-122.279724,29883.2
99121:99904,18747,47.507610,-122.279915,29937.9
99121:99904,18748,47.507523,-122.280174,30009.0
99121:99904,18749,47.507458,-122.280449,30080.1
99121:99904,18750,47.507408,-122.280716,30150.8
99121:99904,18751,47.507378,-122.281021,30224.9
99121:99904,18752,47.507366,-122.281349,30304.3
99121:99904,18753,47.507034,-122.287712,31883.3
99121:99904,18754,47.507027,-122.287933,31937.2
99121:99904,18755,47.507008,-122.288139,31988.6
99121:99904,18756,47.506985,-122.288300,32029.7
99121:99904,18757,47.506962,-122.288437,32065.8
99121:99904,18758,47.506920,-122.288605,32107.2
99121:99904,18759,47.506878,-122.288780,32153.7
99121:99904,18760,47.506828,-122.288918,32195.0
99121:99904,18761,47.506763,-122.289078,32241.5
99121:99904,18762,47.506687,-122.289246,32288.0
99121:99904,18763,47.506615,-122.289383,32334.5
99121:99904,18764,47.506519,-122.289528,32380.9
99121:99904,18765,47.506439,-122.289642,32422.3
99121:99904,18766,47.506355,-122.289749,32463.6
99121:99904,18767,47.506245,-122.289848,32510.1
99121:99904,18768,47.506138,-122.289955,32556.6
99121:99904,18769,47.506027,-122.290039,32603.0
99121:99904,18770,47.505920,-122.290092,32644.4
99121:99904,18771,47.505795,-122.290161,32690.8
99121:99904,18772,47.505673,-122.290199,32737.3
99121:99904,18773,47.505562,-122.290230,32778.7
99121:99904,18774,47.505390,-122.290253,32840.7
99121:99904,18775,47.505226,-122.290237,32902.7
99121:99904,18776,47.505051,-122.290230,32964.5
99121:99904,18777,47.504890,-122.290176,33026.1
99121:99904,18778,47.504631,-122.290062,33122.0
99121:99904,18779,47.502247,-122.289009,34031.8
99121:99904,18780,47.501896,-122.288864,34165.1
99121:99904,18781,47.501667,-122.288795,34250.2
99121:99904,18782,47.501453,-122.288727,34331.1
99121:99904,18783,47.499966,-122.288345,34881.4
99121:99904,18784,47.499680,-122.288261,34987.6
99121:99904,18785,47.499493,-122.288208,35057.1
99121:99904,18786,47.499310,-122.288124,35125.4
99121:99904,18787,47.499130,-122.288040,35193.6
99121:99904,18788,47.498955,-122.287949,35261.8
99121:99904,18789,47.498783,-122.287849,35330.0
99121:99904,18790,47.498592,-122.287712,35406.8
99121:99904,18791,47.498424,-122.287590,35475.0
99121:99904,18792,47.498245,-122.287437,35551.8
99121:99904,18793,47.498062,-122.287277,35628.6
99121:99904,18794,47.497894,-122.287102,35705.4
99121:99904,18795,47.497723,-122.286911,35782.2
99121:99904,18796,47.497585,-122.286728,35850.4
99121:99904,18797,47.497456,-122.286568,35910.2
99121:99904,18798,47.497341,-122.286400,35969.8
99121:99904,18799,47.497227,-122.286224,36029.6
99121:99904,18800,47.497097,-122.286018,36097.8
99121:99904,18801,47.496902,-122.285652,36215.8
99121:99904,18802,47.496323,-122.284546,36559.4
99121:99904,18803,47.496174,-122.284286,36643.4
99121:99904,18804,47.496029,-122.284065,36720.5
99121:99904,18805,47.495846,-122.283806,36813.3
99121:99904,18806,47.495739,-122.283669,36863.2
99121:99904,18807,47.495628,-122.283546,36913.1
99121:99904,18808,47.495422,-122.283340,37005.9
99121:99904,18809,47.495201,-122.283165,37098.7
99121:99904,18810,47.494965,-122.283005,37191.4
99121:99904,18811,47.494732,-122.282875,37284.2
99121:99904,18812,47.494488,-122.282768,37377.0
99121:99904,18813,47.494221,-122.282684,37474.9
99121:99904,18814,47.493828,-122.282608,37619.6
99121:99904,18815,47.491337,-122.282166,38535.4
99121:99904,18816,47.490952,-122.282097,38677.6
99121:99904,18817,47.490669,-122.282028,38782.1
99121:99904,18818,47.490387,-122.281937,38886.4
99121:99904,18819,47.490139,-122.281830,38982.7
99121:99904,18820,47.489868,-122.281677,39087.0
99121:99904,18821,47.489609,-122.281502,39191.2
99121:99904,18822,47.489357,-122.281296,39295.5
99121:99904,18823,47.489120,-122.281059,39399.8
99121:99904,18824,47.488976,-122.280914,39464.0
99121:99904,18825,47.488846,-122.280762,39523.9
99121:99904,18826,47.488712,-122.280594,39586.4
99121:99904,18827,47.488567,-122.280396,39661.5
99121:99904,18828,47.486038,-122.276772,40946.7
99121:99904,18829,47.485725,-122.276337,41102.4
99121:99904,18830,47.484451,-122.274506,41753.2
99121:99904,18831,47.484196,-122.274147,41879.1
99121:99904,18832,47.484020,-122.273933,41963.1
99121:99904,18833,47.483860,-122.273766,42033.3
99121:99904,18834,47.483685,-122.273605,42110.4
99121:99904,18835,47.483501,-122.273453,42187.6
99121:99904,18836,47.483356,-122.273354,42243.4
99121:99904,18837,47.483219,-122.273277,42299.1
99121:99904,18838,47.483078,-122.273193,42354.8
99121:99904,18839,47.482933,-122.273125,42410.6
99121:99904,18840,47.482784,-122.273071,42466.3
99121:99904,18841,47.482628,-122.273026,42522.0
99121:99904,18842,47.482475,-122.273003,42577.8
99121:99904,18843,47.482330,-122.272972,42633.5
99121:99904,18844,47.482079,-122.272957,42724.2
99121:99904,18845,47.481811,-122.272972,42822.2
99121:99904,18846,47.481567,-122.273018,42913.1
99121:99904,18847,47.480823,-122.273125,43184.6
99121:99904,18848,47.480644,-122.273155,43248.8
99121:99904,18849,47.480454,-122.273163,43320.8
99121:99904,18850,47.480209,-122.273155,43408.6
99121:99904,18851,47.479973,-122.273125,43496.3
99121:99904,18852,47.479729,-122.273087,43584.2
99121:99904,18853,47.479523,-122.273026,43663.9
99121:99904,18854,47.479363,-122.272972,43719.8
99121:99904,18855,47.479214,-122.272903,43775.7
99121:99904,18856,47.479053,-122.272835,43839.9
99121:99904,18857,47.478874,-122.272743,43909.5
99121:99904,18858,47.475761,-122.271004,45121.6
99121:99904,18859,47.474876,-122.270515,45467.0
99121:99904,18860,47.474606,-122.270378,45570.1
99121:99904,18861,47.474342,-122.270256,45673.2
99121:99904,18862,47.474033,-122.270119,45791.0
99121:99904,18863,47.473717,-122.269981,45908.8
99121:99904,18864,47.473370,-122.269859,46041.3
99121:99904,18865,47.473057,-122.269753,46159.1
99121:99904,18866,47.472614,-122.269615,46321.0
99121:99904,18867,47.472141,-122.269508,46497.7
99121:99904,18868,47.469555,-122.268959,47450.1
99121:99904,18869,47.469170,-122.268890,47591.6
99121:99904,18870,47.468967,-122.268860,47665.3
99121:99904,18871,47.468796,-122.268852,47729.8
99121:99904,18872,47.468609,-122.268852,47794.3
99121:99904,18873,47.468437,-122.268860,47859.7
99121:99904,18874,47.467011,-122.268982,48381.2
99121:99904,18875,47.466843,-122.269012,48441.2
99121:99904,18876,47.466713,-122.269028,48491.2
99121:99904,18877,47.466576,-122.269066,48541.2
99121:99904,18878,47.466469,-122.269112,48582.5
99121:99904,18879,47.466354,-122.269165,48623.8
99121:99904,18880,47.466236,-122.269241,48670.3
99121:99904,18881,47.466137,-122.269310,48711.7
99121:99904,18882,47.466026,-122.269409,48758.2
99121:99904,18883,47.465935,-122.269508,48799.6
99121:99904,18884,47.465836,-122.269630,48846.1
99121:99904,18885,47.465767,-122.269722,48882.2
99121:99904,18886,47.465691,-122.269829,48918.5
99121:99904,18887,47.465630,-122.269943,48954.7
99121:99904,18888,47.465572,-122.270050,48990.8
99121:99904,18889,47.465511,-122.270172,49027.0
99121:99904,18890,47.465466,-122.270309,49063.2
99121:99904,18891,47.465412,-122.270447,49104.6
99121:99904,18892,47.465374,-122.270584,49140.8
99121:99904,18893,47.465344,-122.270721,49177.0
99121:99904,18894,47.465313,-122.270874,49213.2
99121:99904,18895,47.465279,-122.271133,49280.3
99121:99904,18896,47.465248,-122.271431,49353.7
99121:99904,18897,47.465248,-122.271774,49439.8
99121:99904,18898,47.465260,-122.272003,49497.8
99121:99904,18899,47.465286,-122.272263,49562.3
99121:99904,18900,47.465309,-122.272499,49620.4
99121:99904,18901,47.465347,-122.272728,49678.4
99121:99904,18902,47.465424,-122.273071,49769.4
99121:99904,18903,47.465900,-122.275078,50295.2
99121:99904,18904,47.465961,-122.275406,50377.4
99121:99904,18905,47.466011,-122.275719,50456.8
99121:99904,18906,47.466042,-122.275955,50514.6
99121:99904,18907,47.466061,-122.276169,50572.4
99121:99904,18908,47.466068,-122.276413,50630.2
99121:99904,18909,47.466068,-122.276680,50695.2
99121:99904,18910,47.466068,-122.276909,50753.0
99121:99904,18911,47.466061,-122.277138,50810.8
99121:99904,18912,47.466038,-122.277374,50868.6
99121:99904,18913,47.466011,-122.277603,50926.4
99121:99904,18914,47.465973,-122.277863,50991.3
99121:99904,18915,47.465923,-122.278114,51056.3
99121:99904,18916,47.465866,-122.278358,51121.3
99121:99904,18917,47.465797,-122.278618,51190.6
99121:99904,18918,47.465710,-122.278915,51269.4
99121:99904,18919,47.465607,-122.279190,51348.2
99121:99904,18920,47.465508,-122.279480,51426.9
99121:99904,18921,47.465404,-122.279709,51496.9
99121:99904,18922,47.465309,-122.279930,51558.2
99121:99904,18923,47.465198,-122.280144,51628.2
99121:99904,18924,47.465084,-122.280380,51698.2
99121:99904,18925,47.464958,-122.280594,51768.2
